factor_size;factor_distance;view_angle;view_radius;robot_type_str;grid_size;initial_no_robots;Step;Explored_min;Explored_max;Explored_mean;Explored_median;Explored_std;Explored_fields_min;Explored_fields_max;Explored_fields_mean;Explored_fields_median;Explored_fields_std;Step_Count_All_Agents_min;Step_Count_All_Agents_max;Step_Count_All_Agents_mean;Step_Count_All_Agents_median;Step_Count_All_Agents_std
0.25;1.0;90;2;FBERobot;40;1;775;89.75;99.8125;95.46;95.75;3.1952458988576575;1436;1597;1527.36;1532.0;51.12393438172252;759;768;762.4;762.0;2.1984843263788023
0.25;1.0;90;2;FBERobot;40;1;800;91.75;99.9375;97.1225;97.25;2.5510720785583487;1468;1599;1553.96;1556.0;40.81715325693358;784;793;787.36;787.0;2.196208854670541
0.25;1.0;90;2;FBERobot;40;1;825;91.75;100.0;98.3275;99.125;2.2559441159227913;1468;1600;1573.24;1586.0;36.09510585476466;794;818;809.4;811.0;5.515130702591441
0.25;1.0;90;2;FBERobot;40;1;850;91.9375;100.0;99.015;99.875;1.9407130616090573;1471;1600;1584.24;1598.0;31.051408985744917;794;843;826.08;835.0;15.518591001333425
0.25;1.0;90;2;FBERobot;40;1;875;93.875;100.0;99.5375;100.0;1.2922545705084576;1502;1600;1592.6;1600.0;20.67607312813532;794;868;838.72;854.0;25.77712163915902
0.25;1.0;90;2;FBERobot;40;1;900;94.375;100.0;99.735;100.0;1.1257636297198446;1510;1600;1595.76;1600.0;18.012218075517513;794;886;844.96;854.0;32.343829911334474
0.25;1.0;90;2;FBERobot;40;1;925;94.625;100.0;99.785;100.0;1.0750000000000015;1514;1600;1596.56;1600.0;17.200000000000024;794;909;846.24;854.0;34.3017006381122
0.25;1.0;90;2;FBERobot;40;1;950;94.6875;100.0;99.7875;100.0;1.0624999999999987;1515;1600;1596.6;1600.0;16.99999999999998;794;934;847.24;854.0;36.501461157968265
0.25;1.0;90;2;FBERobot;40;1;975;97.9375;100.0;99.9175;100.0;0.4125000000000009;1567;1600;1598.68;1600.0;6.600000000000015;794;959;848.24;854.0;39.21870302122019
0.25;1.0;90;2;FBERobot;40;1;1000;99.75;100.0;99.99;100.0;0.04999999999999923;1596;1600;1599.84;1600.0;0.7999999999999877;794;984;849.24;854.0;42.353945113373626
0.25;1.0;90;2;FBERobot;40;3;0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0.0;0.0;0.0
0.25;1.0;90;2;FBERobot;40;3;25;13.5;18.5;16.3725;16.25;1.3534629581804845;216;296;261.96;260.0;21.655407330887748;63;68;65.48;65.0;1.2288205727444519
0.25;1.0;90;2;FBERobot;40;3;50;21.25;34.0625;29.525;30.0;2.959910084501442;340;545;472.4;480.0;47.35856135202308;137;143;139.0;139.0;1.5811388300841875
0.25;1.0;90;2;FBERobot;40;3;75;30.1875;45.875;39.575;40.0625;4.429313163930346;483;734;633.2;641.0;70.86901062288554;208;218;212.4;212.0;2.3094010767585003
0.25;1.0;90;2;FBERobot;40;3;100;37.0625;55.8125;48.8125;49.75;5.059637822594946;593;893;781.0;796.0;80.95420516151914;283;291;286.28;286.0;2.245736701693534
0.25;1.0;90;2;FBERobot;40;3;125;49.5625;68.625;58.865;59.06249999999999;4.727664041751131;793;1098;941.84;945.0;75.64262466801812;355;365;360.2;360.0;2.449489742783172
0.25;1.0;90;2;FBERobot;40;3;150;54.5625;79.625;67.585;68.625;5.880507170587698;873;1274;1081.36;1098.0;94.08811472940317;427;439;433.8;434.0;3.265986323710909
0.25;1.0;90;2;FBERobot;40;3;175;59.75;85.75;74.1575;74.8125;6.911553393593946;956;1372;1186.52;1197.0;110.58485429750314;502;512;507.8;508.0;3.0686587732536603
0.25;1.0;90;2;FBERobot;40;3;200;66.625;92.0;78.6875;77.8125;7.149423600018393;1066;1472;1259.0;1245.0;114.39077760029429;576;586;581.44;582.0;3.1895663237081835
0.25;1.0;90;2;FBERobot;40;3;225;68.1875;96.875;83.04;82.1875;7.356214599178485;1091;1550;1328.64;1315.0;117.69943358685576;650;660;655.8;656.0;3.2532035493238523
0.25;1.0;90;2;FBERobot;40;3;250;68.25;99.3125;87.0125;87.1875;8.043825271598088;1092;1589;1392.2;1395.0;128.7012043455694;722;735;730.04;731.0;3.4938040395343632
0.25;1.0;90;2;FBERobot;40;3;275;69.5;100.0;90.505;89.75;7.466917487881683;1112;1600;1448.08;1436.0;119.47067980610693;797;810;804.04;804.0;3.622614157391499
0.25;1.0;90;2;FBERobot;40;3;300;78.9375;100.0;94.415;95.875;5.6466562284683155;1263;1600;1510.64;1534.0;90.34649965549305;811;885;874.48;877.0;13.775340286178055
0.25;1.0;90;2;FBERobot;40;3;325;86.125;100.0;97.795;99.3125;3.91999747555191;1378;1600;1564.72;1589.0;62.71995960883056;811;960;935.08;948.0;33.02135672561018
0.25;1.0;90;2;FBERobot;40;3;350;88.25;100.0;99.01;100.0;2.5963014559176276;1412;1600;1584.16;1600.0;41.54082329468204;811;1034;978.04;997.0;58.42265542293217
0.25;1.0;90;2;FBERobot;40;3;375;88.3125;100.0;99.2575;100.0;2.4147118530651497;1413;1600;1588.12;1600.0;38.635389649042395;811;1109;1000.64;1000.0;81.57556823788197
0.25;1.0;90;2;FBERobot;40;3;400;94.75;100.0;99.735;100.0;1.0652965647336572;1516;1600;1595.76;1600.0;17.044745035738515;811;1181;1017.36;1000.0;105.087217744754
0.25;1.0;90;2;FBERobot;40;3;425;99.25;100.0;99.9325;100.0;0.2072262250134685;1588;1600;1598.92;1600.0;3.315619600215496;811;1256;1029.92;1000.0;126.09616700492262
0.25;1.0;90;2;FBERobot;40;3;450;99.875;100.0;99.995;100.0;0.025000000000000685;1598;1600;1599.92;1600.0;0.40000000000001096;811;1328;1038.88;1000.0;143.13610073399843
0.25;1.0;90;2;FBERobot;40;3;475;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;500;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;525;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;550;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;575;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;600;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;625;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;650;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;675;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;700;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;725;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;750;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;775;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;800;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;825;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;850;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;875;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;900;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;925;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;950;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;975;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;3;1000;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;811;1346;1039.6;1000.0;144.687882468897
0.25;1.0;90;2;FBERobot;40;6;0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0.0;0.0;0.0
0.25;1.0;90;2;FBERobot;40;6;25;26.5;34.9375;31.6;31.875;1.9495592450602772;424;559;505.6;510.0;31.192947920964443;126;136;131.56;131.0;2.534429587369383
0.25;1.0;90;2;FBERobot;40;6;50;39.8125;62.5;51.765;51.0;5.354165045395346;637;1000;828.24;816.0;85.66664072632553;272;284;278.64;279.0;2.9137604568666937
0.25;1.0;90;2;FBERobot;40;6;75;54.25;77.4375;67.3625;67.375;5.828131981675889;868;1239;1077.8;1078.0;93.25011170681421;416;431;425.04;426.0;3.7246923810340866
0.25;1.0;90;2;FBERobot;40;6;100;67.5625;89.625;78.23;79.4375;6.0882646251483985;1081;1434;1251.68;1271.0;97.41223400237438;565;578;572.8;573.0;3.265986323710918
0.25;1.0;90;2;FBERobot;40;6;125;71.1875;96.4375;86.0075;85.25;6.358749713321532;1139;1543;1376.12;1364.0;101.73999541314451;709;727;719.72;721.0;4.41134900002256
0.25;1.0;90;2;FBERobot;40;6;150;77.5625;99.9375;91.525;91.125;6.567136259118836;1241;1599;1464.4;1458.0;105.07418014590138;854;876;866.32;867.0;5.662155066756829
0.25;1.0;90;2;FBERobot;40;6;175;85.375;100.0;96.2375;97.5;4.2921090993628415;1366;1600;1539.8;1560.0;68.67374558980546;958;1022;1007.08;1011.0;14.488271118390902
0.25;1.0;90;2;FBERobot;40;6;200;88.125;100.0;98.615;100.0;3.171768779009599;1410;1600;1577.84;1600.0;50.74830046415359;971;1163;1124.44;1150.0;54.7
0.25;1.0;90;2;FBERobot;40;6;225;92.0;100.0;99.68;100.0;1.599999999999999;1472;1600;1594.88;1600.0;25.599999999999984;971;1298;1172.36;1181.0;91.90478768812864
0.25;1.0;90;2;FBERobot;40;6;250;99.25;100.0;99.97;100.0;0.15000000000000063;1588;1600;1599.52;1600.0;2.40000000000001;971;1438;1181.44;1181.0;107.45932563843239
0.25;1.0;90;2;FBERobot;40;6;275;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;300;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;325;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;350;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;375;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;400;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;425;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;450;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;475;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;500;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;525;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;550;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;575;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;600;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;625;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;650;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;675;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;700;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;725;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;750;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;775;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;800;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;825;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;850;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;875;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;900;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;925;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;950;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;975;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;6;1000;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;971;1452;1182.36;1181.0;109.37164471043981
0.25;1.0;90;2;FBERobot;40;9;0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0.0;0.0;0.0
0.25;1.0;90;2;FBERobot;40;9;25;35.1875;50.0;44.0275;44.0;2.999190428960232;563;800;704.44;704.0;47.98704686336371;194;202;197.52;197.0;2.023198787399133
0.25;1.0;90;2;FBERobot;40;9;50;51.9375;80.4375;67.6825;68.875;6.657274960209573;831;1287;1082.92;1102.0;106.51639936335317;412;424;418.16;418.0;2.703084657695107
0.25;1.0;90;2;FBERobot;40;9;75;61.5;92.4375;82.255;83.0;6.172090449826005;984;1479;1316.08;1328.0;98.75344719721608;628;647;637.4;638.0;4.924428900898077
0.25;1.0;90;2;FBERobot;40;9;100;72.8125;99.875;90.2925;91.3125;6.155052760063611;1165;1598;1444.68;1461.0;98.48084416101777;843;866;856.2;858.0;6.062177826491079
0.25;1.0;90;2;FBERobot;40;9;125;74.8125;100.0;95.99;97.9375;5.837694054590392;1197;1600;1535.84;1567.0;93.40310487344627;852;1088;1064.6;1076.0;45.077710678338526
0.25;1.0;90;2;FBERobot;40;9;150;90.1875;100.0;99.26;100.0;2.0985392985360094;1443;1600;1588.16;1600.0;33.57662877657615;852;1308;1239.96;1274.0;97.3333961187012
0.25;1.0;90;2;FBERobot;40;9;175;96.5625;100.0;99.86;100.0;0.6870926823701915;1545;1600;1597.76;1600.0;10.993482917923064;852;1478;1310.44;1334.0;139.22226833376905
0.25;1.0;90;2;FBERobot;40;9;200;99.0625;100.0;99.96;100.0;0.18739580438206221;1585;1600;1599.36;1600.0;2.9983328701129954;852;1690;1332.8;1334.0;171.89895287639186
0.25;1.0;90;2;FBERobot;40;9;225;99.0625;100.0;99.9625;100.0;0.1875000000000004;1585;1600;1599.4;1600.0;3.000000000000006;852;1885;1343.8;1334.0;197.9244384439004
0.25;1.0;90;2;FBERobot;40;9;250;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2099;1352.36;1334.0;225.07181816774244
0.25;1.0;90;2;FBERobot;40;9;275;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;300;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;325;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;350;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;375;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;400;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;425;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;450;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;475;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;500;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;525;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;550;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;575;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;600;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;625;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;650;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;675;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;700;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;725;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;750;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;775;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;800;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;825;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;850;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;875;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;900;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;925;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;950;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;975;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;FBERobot;40;9;1000;100.0;100.0;100.0;100.0;0.0;1600;1600;1600.0;1600.0;0.0;852;2121;1353.24;1334.0;228.13487969473968
0.25;1.0;90;2;RandomWalkRobot;40;1;0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0.0;0.0;0.0
0.25;1.0;90;2;RandomWalkRobot;40;1;25;3.25;7.249999999999999;5.245;5.375;1.0541831355762308;52;116;83.92;86.0;16.86693016921969;20;25;22.8;23.0;1.3844373104863463
0.25;1.0;90;2;RandomWalkRobot;40;1;50;5.0625;11.75;8.6675;8.3125;2.0566299041149816;81;188;138.68;133.0;32.906078465839705;39;49;46.0;46.0;2.48327740429189
0.25;1.0;90;2;RandomWalkRobot;40;1;75;6.3125;15.25;10.75;10.0625;2.9234482172883904;101;244;172.0;161.0;46.77517147661424;61;73;69.12;70.0;2.9342801502242417
0.25;1.0;90;2;RandomWalkRobot;40;1;100;6.812500000000001;21.75;13.105;12.75;3.7173369163959293;109;348;209.68;204.0;59.47739066233487;81;98;91.92;92.0;3.91492869241148
0.25;1.0;90;2;RandomWalkRobot;40;1;125;7.000000000000001;23.125;15.56;15.812499999999998;4.699515156729823;112;370;248.96;253.0;75.19224250767716;102;122;114.8;115.0;4.6815239683960455
0.25;1.0;90;2;RandomWalkRobot;40;1;150;7.3125;25.3125;17.6025;18.9375;5.435161134915874;117;405;281.64;303.0;86.96257815865398;123;146;137.6;138.0;5.377421934967227
0.25;1.0;90;2;RandomWalkRobot;40;1;175;7.5625;29.1875;19.1025;19.875;6.0964972439781615;121;467;305.64;318.0;97.54395590365058;146;170;159.88;161.0;6.372597586541935
0.25;1.0;90;2;RandomWalkRobot;40;1;200;7.8125;32.5;20.695;22.6875;6.9030752506883974;125;520;331.12;363.0;110.44920401101436;171;194;183.12;184.0;6.893958707931652
0.25;1.0;90;2;RandomWalkRobot;40;1;225;7.8125;34.1875;22.195;23.125;7.799829725705556;125;547;355.12;370.0;124.7972756112889;193;218;206.08;207.0;7.256721022610692
0.25;1.0;90;2;RandomWalkRobot;40;1;250;10.6875;34.6875;23.4975;26.125;7.55546935587062;171;555;375.96;418.0;120.88750969392991;216;241;229.64;228.0;7.465922581972037
0.25;1.0;90;2;RandomWalkRobot;40;1;275;10.6875;37.25;24.5925;26.25;7.853623433910406;171;596;393.48;420.0;125.6579749425665;240;264;252.6;251.0;7.268654162452171
0.25;1.0;90;2;RandomWalkRobot;40;1;300;12.125;43.0;26.4925;26.625;8.223329680954464;194;688;423.88;426.0;131.57327489527142;263;289;275.8;275.0;7.041543391425869
0.25;1.0;90;2;RandomWalkRobot;40;1;325;12.125;43.25;28.0175;28.4375;7.905107789693108;194;692;448.28;455.0;126.48172463508973;287;312;298.32;297.0;7.481755587204563
0.25;1.0;90;2;RandomWalkRobot;40;1;350;14.124999999999998;43.375;29.265;29.4375;8.208709012130553;226;694;468.24;471.0;131.33934419408882;304;337;321.56;321.0;8.134699338840576
0.25;1.0;90;2;RandomWalkRobot;40;1;375;14.124999999999998;45.3125;30.765;29.562500000000004;8.19839208701926;226;725;492.24;473.0;131.17427339230815;324;359;344.8;345.0;8.13941029804985
0.25;1.0;90;2;RandomWalkRobot;40;1;400;14.124999999999998;51.0625;32.2525;32.3125;8.621649409577419;226;817;516.04;517.0;137.9463905532387;347;383;367.8;369.0;8.351646544245037
0.25;1.0;90;2;RandomWalkRobot;40;1;425;14.124999999999998;54.3125;33.365;33.0;9.026917934479815;226;869;533.84;528.0;144.43068695167705;369;408;391.76;393.0;8.232456093617099
0.25;1.0;90;2;RandomWalkRobot;40;1;450;14.124999999999998;56.1875;34.95;34.9375;9.844312153260548;226;899;559.2;559.0;157.50899445216876;391;432;415.08;416.0;8.49960783409055
0.25;1.0;90;2;RandomWalkRobot;40;1;475;14.124999999999998;56.625;36.05;35.0;10.078435880218054;226;906;576.8;560.0;161.25497408348886;415;457;438.76;441.0;9.184588540956346
